Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Lag_Sales_D-7,Lag_Inventory_D-1,Target_Sales_D+7,Day_of_Week
03-03-2023,S002,P0017,Groceries,South,313,199,193,192.72,79.16,0,Rainy,0,78.13,Spring,168,65,1149,4
04-03-2023,S003,P0017,Groceries,East,412,183,139,184.58,57.52,0,Sunny,0,62.2,Winter,36,313,1264,5
05-03-2023,S005,P0017,Groceries,West,392,316,37,321.58,20.23,10,Rainy,0,22.86,Summer,19,412,1207,6
06-03-2023,S003,P0017,Groceries,North,415,16,146,29.09,45.97,5,Snowy,0,47.94,Summer,97,392,1030,0
06-03-2023,S004,P0017,Groceries,South,86,41,63,31.19,67.26,15,Rainy,1,70.13,Summer,6,415,909,0
07-03-2023,S001,P0017,Groceries,East,453,385,84,378.64,74,10,Cloudy,0,71.79,Winter,311,86,1340,1
09-03-2023,S001,P0017,Groceries,South,466,124,120,133.78,54.21,15,Cloudy,1,52.64,Autumn,9,453,1383,3
09-03-2023,S004,P0017,Groceries,West,186,142,163,158.06,85,10,Rainy,1,84.96,Spring,199,466,1198,3
12-03-2023,S005,P0017,Groceries,South,223,6,183,19.5,18.77,0,Snowy,1,18.54,Autumn,183,186,1180,6
13-03-2023,S002,P0017,Groceries,North,437,195,186,186.13,58.68,20,Sunny,1,59.39,Spring,316,223,1096,0
14-03-2023,S005,P0017,Groceries,East,461,447,158,446.66,77.23,20,Rainy,1,74.38,Winter,16,437,1268,1
15-03-2023,S001,P0017,Groceries,South,188,84,38,101.89,75.9,20,Cloudy,1,73.02,Spring,41,461,1260,2
15-03-2023,S003,P0017,Groceries,East,388,200,122,195.81,69.6,20,Snowy,0,66.3,Spring,385,188,1012,2
16-03-2023,S002,P0017,Groceries,West,223,106,106,108.8,70.05,0,Cloudy,1,70.03,Summer,124,388,949,3
18-03-2023,S004,P0017,Groceries,North,65,58,192,66.97,34.83,20,Snowy,0,31.74,Winter,142,223,899,5
20-03-2023,S001,P0017,Groceries,West,333,178,115,175.96,31.83,0,Cloudy,0,35.2,Autumn,6,65,815,0
21-03-2023,S002,P0017,Groceries,East,371,187,151,199.56,85.41,10,Sunny,1,84.87,Winter,195,333,775,1
22-03-2023,S004,P0017,Groceries,West,334,199,94,192.69,61.06,15,Cloudy,1,65.12,Autumn,447,371,656,2
23-03-2023,S002,P0017,Groceries,North,157,21,20,25.22,47.75,20,Rainy,1,52.75,Autumn,84,334,875,3
25-03-2023,S002,P0017,Groceries,South,300,150,63,141.91,88.36,5,Rainy,0,83.37,Winter,200,157,729,5
25-03-2023,S005,P0017,Groceries,South,151,22,20,33.26,66.29,5,Rainy,0,66.73,Spring,106,300,848,5
26-03-2023,S001,P0017,Groceries,East,184,18,87,14.4,72.05,0,Snowy,0,76.81,Summer,58,151,766,6
26-03-2023,S002,P0017,Groceries,North,170,59,78,64.95,37.35,20,Snowy,0,36.32,Autumn,178,184,854,6
27-03-2023,S001,P0017,Groceries,South,407,406,175,400.33,86.72,10,Cloudy,0,90.35,Autumn,187,170,1084,0
27-03-2023,S004,P0017,Groceries,East,54,53,160,56.97,14.97,10,Sunny,0,14.36,Summer,199,407,1194,0
02-04-2023,S004,P0017,Groceries,East,145,140,153,150.73,55.49,0,Snowy,1,50.64,Winter,21,54,809,6
02-04-2023,S005,P0017,Groceries,East,117,68,128,84.64,49.27,20,Sunny,1,48.12,Autumn,150,145,997,6
03-04-2023,S003,P0017,Groceries,South,249,110,88,104.24,93.32,5,Sunny,0,93.87,Winter,22,117,889,0
05-04-2023,S001,P0017,Groceries,North,458,248,173,241.83,93.52,15,Cloudy,0,96.45,Autumn,18,249,884,2
05-04-2023,S004,P0017,Groceries,North,383,169,132,185.13,58.19,10,Cloudy,0,63.13,Spring,59,458,810,2
05-04-2023,S005,P0017,Groceries,East,435,21,154,37.92,29.94,20,Rainy,1,25.93,Spring,406,383,593,2
06-04-2023,S002,P0017,Groceries,West,372,241,167,249,81.92,20,Snowy,1,83.93,Autumn,53,435,521,3
06-04-2023,S004,P0017,Groceries,West,232,32,154,26.38,81.76,5,Sunny,1,81.63,Spring,140,372,691,3
07-04-2023,S001,P0017,Groceries,West,246,63,58,67.26,89.72,10,Sunny,1,90.5,Winter,68,232,498,4
07-04-2023,S002,P0017,Groceries,West,165,36,63,47.6,21.9,0,Rainy,1,21.61,Spring,110,246,554,4
07-04-2023,S003,P0017,Groceries,North,180,31,60,28.16,43.15,20,Sunny,0,47.21,Summer,248,165,548,4
09-04-2023,S001,P0017,Groceries,East,330,97,147,92.91,99.58,0,Cloudy,0,103.47,Summer,169,180,538,6
09-04-2023,S002,P0017,Groceries,North,492,191,118,193.77,12.67,20,Cloudy,0,15.29,Autumn,21,330,574,6
11-04-2023,S002,P0017,Groceries,East,70,48,75,46.05,91.11,10,Cloudy,0,95.33,Autumn,241,492,726,1
12-04-2023,S002,P0017,Groceries,East,146,88,91,83.13,57.19,10,Cloudy,1,58.88,Spring,32,70,712,2
12-04-2023,S003,P0017,Groceries,East,178,57,133,72.11,88.62,15,Sunny,0,92.8,Autumn,63,146,671,2
13-04-2023,S003,P0017,Groceries,East,131,26,193,45.02,41.91,10,Sunny,1,46.71,Winter,36,178,735,3
14-04-2023,S002,P0017,Groceries,West,325,67,34,73.56,56.24,5,Sunny,0,59.05,Winter,31,131,780,4
15-04-2023,S001,P0017,Groceries,North,290,249,148,246.58,21.9,20,Cloudy,0,21.16,Winter,97,325,763,5
15-04-2023,S003,P0017,Groceries,West,275,177,135,170.04,26.96,0,Rainy,1,26.74,Autumn,191,290,702,5
16-04-2023,S003,P0017,Groceries,North,114,7,185,26.07,36.75,10,Snowy,1,35.85,Spring,48,275,480,6
17-04-2023,S003,P0017,Groceries,South,157,152,23,149.03,62.62,20,Sunny,0,60.86,Summer,88,114,341,0
18-04-2023,S005,P0017,Groceries,North,190,102,173,99.53,86.93,20,Cloudy,0,84.81,Spring,57,157,391,1
19-04-2023,S004,P0017,Groceries,East,172,9,73,21.18,77.69,5,Rainy,0,77.27,Winter,26,190,280,2
19-04-2023,S005,P0017,Groceries,South,252,6,68,2.3,80.5,5,Snowy,1,75.7,Winter,67,172,308,2
20-04-2023,S003,P0017,Groceries,North,221,27,124,41.88,28.98,10,Rainy,1,25.67,Autumn,249,252,328,3
21-04-2023,S001,P0017,Groceries,West,91,38,157,43.3,94.06,5,Sunny,0,93.31,Spring,177,221,404,4
22-04-2023,S002,P0017,Groceries,West,73,57,98,48.33,77.98,20,Sunny,1,78.53,Winter,7,91,577,5
22-04-2023,S004,P0017,Groceries,East,65,41,64,35.68,92.05,0,Snowy,1,87.8,Winter,152,73,608,5
23-04-2023,S004,P0017,Groceries,East,452,130,48,134.18,33.68,10,Cloudy,0,34.23,Autumn,102,65,581,6
25-04-2023,S004,P0017,Groceries,South,51,29,86,19.74,73.94,10,Sunny,1,76.3,Winter,9,452,735,1
25-04-2023,S005,P0017,Groceries,North,142,82,96,76.29,31.2,20,Sunny,1,33.58,Spring,6,51,621,1
29-04-2023,S002,P0017,Groceries,South,339,200,28,219.74,30.39,5,Cloudy,0,27.42,Winter,27,142,800,5
30-04-2023,S004,P0017,Groceries,West,296,69,38,60.05,30.93,20,Rainy,0,32.78,Summer,38,339,808,6
01-05-2023,S001,P0017,Groceries,East,87,30,80,49.68,81.25,0,Snowy,0,80.9,Spring,57,296,637,0
03-05-2023,S002,P0017,Groceries,East,406,195,45,192.96,31.42,10,Rainy,0,33.54,Winter,41,87,579,2
04-05-2023,S003,P0017,Groceries,West,99,16,146,11.54,20.29,15,Sunny,1,18.43,Summer,130,406,644,3
05-05-2023,S002,P0017,Groceries,West,400,208,44,205.71,29.63,10,Snowy,0,27.36,Autumn,29,99,610,4
07-05-2023,S005,P0017,Groceries,North,141,90,96,100.64,23.99,5,Snowy,0,23.78,Autumn,82,400,653,6
08-05-2023,S003,P0017,Groceries,North,82,29,124,39.16,76.76,15,Rainy,1,77.42,Summer,200,141,666,0
08-05-2023,S005,P0017,Groceries,North,440,11,95,3.58,20.7,0,Sunny,1,18.49,Winter,69,82,787,0
09-05-2023,S001,P0017,Groceries,North,386,95,30,109.57,86.3,20,Snowy,1,84.33,Summer,30,440,964,1
09-05-2023,S003,P0017,Groceries,West,206,161,95,167.46,84.7,5,Rainy,1,81.17,Autumn,195,386,995,1
09-05-2023,S004,P0017,Groceries,West,196,59,65,56.49,14.81,15,Sunny,1,13.9,Autumn,16,206,1228,1
10-05-2023,S001,P0017,Groceries,North,480,221,200,225.1,36.22,20,Sunny,0,37.28,Autumn,208,196,1125,2
10-05-2023,S002,P0017,Groceries,West,374,211,117,228.16,85.83,0,Snowy,1,90.53,Summer,90,480,1210,2
14-05-2023,S002,P0017,Groceries,South,228,206,50,208.68,60.07,15,Rainy,1,61.69,Summer,29,374,1311,6
16-05-2023,S003,P0017,Groceries,West,375,42,101,61.32,18.84,5,Cloudy,1,23.74,Winter,11,228,1228,1
16-05-2023,S004,P0017,Groceries,East,452,328,68,339.18,19.34,5,Snowy,1,15.11,Autumn,95,375,1158,1
17-05-2023,S003,P0017,Groceries,East,82,58,124,61.31,71.55,15,Snowy,0,69.07,Spring,161,452,1267,2
17-05-2023,S004,P0017,Groceries,North,452,144,109,160.58,89.66,10,Rainy,0,93.7,Autumn,59,82,1005,2
18-05-2023,S001,P0017,Groceries,South,407,322,59,337.5,11.67,0,Sunny,0,8.02,Autumn,221,452,1162,3
19-05-2023,S003,P0017,Groceries,South,166,128,167,141.57,69.02,20,Rainy,0,71.9,Spring,211,407,1068,4
19-05-2023,S005,P0017,Groceries,South,175,136,177,132.93,89.18,20,Snowy,0,91.34,Autumn,206,166,801,4
21-05-2023,S004,P0017,Groceries,North,243,151,196,152.22,91.21,0,Sunny,1,87.04,Summer,42,175,714,6
22-05-2023,S001,P0017,Groceries,South,477,66,63,63,91.58,0,Cloudy,1,90.1,Autumn,328,243,842,0
24-05-2023,S003,P0017,Groceries,North,489,215,165,226.17,81.1,10,Cloudy,1,85.42,Autumn,58,477,740,2
24-05-2023,S004,P0017,Groceries,South,334,50,122,60.56,77.29,20,Rainy,1,80.9,Summer,144,489,796,2
24-05-2023,S005,P0017,Groceries,South,184,55,136,53.43,76.54,20,Snowy,1,73.58,Autumn,322,334,686,2
25-05-2023,S002,P0017,Groceries,East,87,41,23,51.65,15.84,15,Snowy,0,16.96,Spring,128,184,700,3
26-05-2023,S003,P0017,Groceries,West,336,264,47,260.27,72.32,15,Rainy,0,75.7,Spring,136,87,685,4
27-05-2023,S002,P0017,Groceries,North,411,49,51,52.38,20.47,5,Cloudy,0,15.85,Autumn,151,336,649,5
27-05-2023,S005,P0017,Groceries,South,125,122,127,137.51,33.28,0,Cloudy,1,34.17,Winter,66,411,517,5
28-05-2023,S001,P0017,Groceries,South,489,105,142,98.32,21.05,15,Cloudy,1,19.47,Autumn,215,125,852,6
28-05-2023,S002,P0017,Groceries,South,128,64,58,56.54,97.79,5,Rainy,0,93.32,Summer,50,489,870,6
28-05-2023,S003,P0017,Groceries,North,468,40,22,37.45,44.51,5,Cloudy,0,41.24,Winter,55,128,1062,6
28-05-2023,S005,P0017,Groceries,South,74,5,100,0.76,11.78,5,Snowy,1,13.63,Spring,41,468,1090,6
29-05-2023,S001,P0017,Groceries,South,403,132,168,137.41,70.07,20,Rainy,0,71.61,Spring,264,74,1215,0
29-05-2023,S002,P0017,Groceries,North,399,384,77,377.72,63.86,5,Rainy,0,59.98,Autumn,49,403,1262,0
30-05-2023,S005,P0017,Groceries,East,208,140,80,143.13,80.16,0,Snowy,0,84.11,Spring,122,399,1145,1
01-06-2023,S004,P0017,Groceries,North,300,297,168,290.16,99.48,0,Rainy,1,103.73,Winter,105,208,779,3
03-06-2023,S002,P0017,Groceries,East,233,92,114,100.65,78.45,5,Cloudy,1,76.63,Winter,64,300,765,5
04-06-2023,S005,P0017,Groceries,South,256,165,193,157.59,56.77,5,Rainy,1,57.32,Winter,40,233,776,6
06-06-2023,S002,P0017,Groceries,East,77,52,41,46.48,82.78,5,Rainy,1,78.34,Autumn,5,256,754,1
06-06-2023,S005,P0017,Groceries,North,358,15,107,16.38,94.56,20,Sunny,1,93.96,Autumn,132,77,812,1
08-06-2023,S001,P0017,Groceries,South,118,18,95,22.38,27.04,20,Snowy,0,22.95,Winter,384,358,937,3
08-06-2023,S004,P0017,Groceries,West,202,126,171,145.11,27.97,20,Sunny,1,24.33,Winter,140,118,1166,3
09-06-2023,S002,P0017,Groceries,East,321,308,80,324.94,85.68,5,Rainy,0,82.72,Spring,297,202,1450,4
11-06-2023,S001,P0017,Groceries,South,164,70,122,72.12,19.36,20,Rainy,1,20.32,Autumn,92,321,1576,6
11-06-2023,S005,P0017,Groceries,West,349,223,138,220.73,55.5,15,Rainy,0,58.6,Winter,165,164,1374,6
12-06-2023,S001,P0017,Groceries,South,347,177,68,184.7,10.16,10,Snowy,1,14.78,Summer,52,349,1677,0
13-06-2023,S002,P0017,Groceries,East,368,244,118,261.64,37.95,5,Sunny,0,41.31,Winter,15,347,1795,1
14-06-2023,S001,P0017,Groceries,West,344,302,75,302.49,97.05,15,Rainy,1,101.85,Summer,18,368,1780,2
15-06-2023,S003,P0017,Groceries,East,286,252,66,268.64,85.34,20,Cloudy,0,84.4,Spring,126,344,1594,3
15-06-2023,S005,P0017,Groceries,South,431,106,85,107.96,63.7,20,Sunny,1,58.9,Spring,308,286,1359,3
16-06-2023,S001,P0017,Groceries,East,472,373,97,391.68,72.04,20,Snowy,1,68.67,Spring,70,431,1125,4
17-06-2023,S002,P0017,Groceries,South,371,341,159,349,60.49,15,Cloudy,1,56.11,Summer,223,472,1312,5
19-06-2023,S001,P0017,Groceries,West,222,162,193,152.87,52.54,15,Sunny,1,57.02,Summer,177,371,1021,0
20-06-2023,S003,P0017,Groceries,North,155,58,175,74.86,14.1,15,Cloudy,0,18.15,Autumn,244,222,705,1
22-06-2023,S004,P0017,Groceries,North,294,67,128,57.42,91.13,20,Snowy,1,88.28,Spring,302,155,757,3
23-06-2023,S001,P0017,Groceries,South,66,18,42,23.99,29.77,20,Snowy,1,25.3,Summer,252,294,712,4
23-06-2023,S002,P0017,Groceries,West,395,293,66,307.6,19.16,0,Snowy,0,18.65,Spring,106,66,837,4
23-06-2023,S004,P0017,Groceries,South,490,82,165,86.56,57.62,15,Sunny,0,60.51,Summer,373,395,1001,4
24-06-2023,S002,P0017,Groceries,East,71,25,121,18.55,48.35,5,Sunny,1,44.07,Autumn,341,490,752,5
24-06-2023,S005,P0017,Groceries,East,415,214,21,228.93,44.89,5,Cloudy,0,44.23,Autumn,162,71,1074,5
25-06-2023,S001,P0017,Groceries,East,391,13,175,31.46,73.59,0,Cloudy,0,69.32,Winter,58,415,1398,6
25-06-2023,S003,P0017,Groceries,North,254,192,88,182.64,32.67,5,Sunny,1,29.02,Summer,67,391,1461,6
26-06-2023,S004,P0017,Groceries,West,498,182,20,199.69,81.13,10,Sunny,0,76.72,Autumn,18,254,1477,0
28-06-2023,S001,P0017,Groceries,East,254,44,21,55.79,18.89,20,Sunny,0,16.11,Autumn,293,498,1361,2
29-06-2023,S001,P0017,Groceries,South,404,404,41,396.75,90.38,10,Rainy,0,88.86,Autumn,82,254,1219,3
30-06-2023,S001,P0017,Groceries,South,378,349,158,340.19,39.81,5,Cloudy,0,41.48,Spring,25,404,1276,4
30-06-2023,S003,P0017,Groceries,North,449,277,150,269.09,22.32,5,Cloudy,0,25.6,Autumn,214,378,1048,4
30-06-2023,S005,P0017,Groceries,East,334,29,163,35.09,26.79,10,Rainy,1,28.71,Spring,13,449,734,4
01-07-2023,S002,P0017,Groceries,North,402,76,107,86.28,88.62,5,Snowy,0,89.32,Summer,192,334,548,5
03-07-2023,S002,P0017,Groceries,North,131,40,199,43.45,43.11,15,Snowy,1,43.9,Autumn,182,402,774,0
04-07-2023,S001,P0017,Groceries,East,234,101,173,115.97,43.21,0,Cloudy,0,47.39,Autumn,44,131,876,1
04-07-2023,S004,P0017,Groceries,North,178,176,176,173.46,49.98,15,Rainy,0,47.38,Autumn,404,234,1003,1
04-07-2023,S005,P0017,Groceries,South,359,35,29,43.64,35.77,0,Sunny,0,40.58,Autumn,349,178,1031,1
05-07-2023,S002,P0017,Groceries,West,251,91,94,103.52,75.12,20,Sunny,0,71.52,Winter,277,359,1201,2
05-07-2023,S003,P0017,Groceries,North,445,255,159,256.51,30.75,20,Rainy,0,33.86,Autumn,29,251,1339,2
05-07-2023,S004,P0017,Groceries,South,230,178,38,185.19,60.48,0,Snowy,0,64.34,Summer,76,445,1272,2
06-07-2023,S003,P0017,Groceries,North,318,167,189,186.02,30.18,15,Rainy,0,31.42,Winter,40,230,1143,3
07-07-2023,S001,P0017,Groceries,South,270,129,108,123.68,67.06,5,Sunny,0,69.93,Summer,101,318,1251,4
07-07-2023,S004,P0017,Groceries,West,359,346,135,341.61,33.54,5,Cloudy,1,33.48,Summer,176,270,1211,4
09-07-2023,S005,P0017,Groceries,East,250,173,146,178.29,22.42,0,Cloudy,0,20.12,Spring,35,359,1251,6
11-07-2023,S002,P0017,Groceries,East,138,24,146,29.29,27.26,15,Sunny,0,30.32,Summer,91,250,968,1
11-07-2023,S004,P0017,Groceries,North,199,126,88,131.38,59.03,15,Snowy,0,57.3,Winter,255,138,832,1
11-07-2023,S005,P0017,Groceries,West,355,286,134,291.41,44.84,15,Cloudy,0,47.51,Winter,178,199,840,1
13-07-2023,S001,P0017,Groceries,East,298,127,122,137.51,22.58,15,Cloudy,0,24.8,Summer,167,355,851,3
15-07-2023,S004,P0017,Groceries,East,408,169,177,163.68,30.42,10,Sunny,1,35.08,Spring,129,298,568,5
18-07-2023,S002,P0017,Groceries,West,267,63,150,81.07,40.08,5,Sunny,0,36.24,Summer,346,408,687,1
19-07-2023,S002,P0017,Groceries,North,72,37,85,51.56,61.44,15,Snowy,0,62.55,Autumn,173,267,652,2
22-07-2023,S003,P0017,Groceries,West,207,32,132,22.83,72.7,15,Rainy,1,76.77,Autumn,24,72,958,5
23-07-2023,S001,P0017,Groceries,East,397,137,170,148.53,44.1,15,Sunny,1,40.09,Winter,126,207,1044,6
23-07-2023,S004,P0017,Groceries,North,291,3,117,20.49,11.43,15,Cloudy,0,13.45,Summer,286,397,1220,6
23-07-2023,S005,P0017,Groceries,South,365,246,187,248.49,35.71,10,Rainy,0,38.61,Autumn,127,291,1472,6
24-07-2023,S004,P0017,Groceries,East,483,134,102,133.54,18.05,5,Cloudy,0,20.65,Spring,169,365,1503,0
25-07-2023,S002,P0017,Groceries,East,485,369,77,369.09,58.43,20,Rainy,0,55.61,Spring,63,483,1581,1
26-07-2023,S003,P0017,Groceries,South,251,123,142,142.78,23.52,5,Snowy,0,19.25,Autumn,37,485,1483,2
27-07-2023,S002,P0017,Groceries,East,265,208,126,214.89,33.83,5,Snowy,1,28.98,Autumn,32,251,1295,3
02-08-2023,S003,P0017,Groceries,South,435,389,181,407.69,30.99,5,Sunny,1,31.55,Winter,137,265,1373,2
04-08-2023,S004,P0017,Groceries,East,76,34,56,51.65,78.72,0,Rainy,0,78.75,Summer,3,435,1200,4
07-08-2023,S001,P0017,Groceries,North,398,324,176,325.99,49.91,15,Rainy,1,46.62,Summer,246,76,837,0
08-08-2023,S002,P0017,Groceries,South,88,36,110,54.32,37.4,10,Sunny,1,33.9,Winter,134,398,927,1
08-08-2023,S005,P0017,Groceries,West,211,181,133,185.03,28.28,20,Sunny,0,30.31,Spring,369,88,927,1
10-08-2023,S005,P0017,Groceries,East,495,201,180,200.48,79.16,15,Sunny,0,82.27,Winter,123,211,939,3
11-08-2023,S005,P0017,Groceries,South,237,35,61,41.55,74.76,15,Sunny,1,70.97,Spring,208,495,1094,4
12-08-2023,S003,P0017,Groceries,West,108,26,37,44.04,59.7,10,Cloudy,0,59.1,Summer,389,237,1201,5
13-08-2023,S001,P0017,Groceries,North,448,124,32,130.24,14.72,10,Snowy,0,19.38,Summer,34,108,1191,6
14-08-2023,S005,P0017,Groceries,North,474,324,175,315.51,70.05,0,Snowy,0,67.32,Spring,324,448,1286,0
15-08-2023,S002,P0017,Groceries,South,53,48,127,66.55,76.91,5,Rainy,0,76.63,Summer,36,474,1278,1
16-08-2023,S004,P0017,Groceries,West,443,336,53,338.57,39.61,5,Cloudy,1,34.81,Autumn,181,53,986,2
20-08-2023,S002,P0017,Groceries,North,361,308,113,298.01,88.87,5,Rainy,0,91.38,Autumn,201,443,964,6
21-08-2023,S005,P0017,Groceries,North,302,25,65,42.02,32.39,10,Cloudy,1,35.19,Autumn,35,361,669,0
23-08-2023,S003,P0017,Groceries,South,139,121,76,123.37,54.94,10,Rainy,1,58.02,Spring,26,302,428,2
25-08-2023,S001,P0017,Groceries,South,413,116,187,122.11,92.6,10,Sunny,0,88.44,Summer,124,139,554,4
26-08-2023,S004,P0017,Groceries,East,209,32,138,27.08,33.89,10,Snowy,0,32.9,Autumn,324,413,582,5
26-08-2023,S005,P0017,Groceries,West,446,26,120,22.76,79.13,0,Sunny,0,82.09,Autumn,48,209,626,5
27-08-2023,S005,P0017,Groceries,East,198,41,23,54.97,64.67,15,Snowy,0,69.02,Spring,336,446,772,6
28-08-2023,S001,P0017,Groceries,North,307,67,150,85.5,51.9,0,Rainy,1,48.98,Summer,308,198,1137,0
31-08-2023,S002,P0017,Groceries,East,454,151,179,151.67,80.8,5,Rainy,1,85.5,Spring,25,307,1360,3
31-08-2023,S003,P0017,Groceries,North,197,149,49,158.99,53.77,20,Cloudy,1,56.19,Autumn,121,454,1303,3
01-09-2023,S003,P0017,Groceries,East,447,160,32,151.68,27.05,15,Cloudy,1,32.02,Autumn,116,197,1340,4
01-09-2023,S005,P0017,Groceries,West,356,178,156,177.04,71.22,20,Sunny,0,67.3,Winter,32,447,1247,4
02-09-2023,S004,P0017,Groceries,West,436,391,126,381.5,20.83,10,Cloudy,0,16.02,Autumn,26,356,1098,5
04-09-2023,S003,P0017,Groceries,East,359,264,196,271.06,13.35,20,Snowy,0,14.09,Winter,41,436,941,0
05-09-2023,S001,P0017,Groceries,East,477,10,77,21.48,40.87,5,Rainy,0,40.12,Winter,67,359,801,1
05-09-2023,S003,P0017,Groceries,East,462,188,91,202.2,35.17,5,Snowy,0,40.02,Winter,151,477,670,1
05-09-2023,S004,P0017,Groceries,West,179,56,197,68.88,61.45,0,Cloudy,1,65.92,Spring,149,462,663,1
07-09-2023,S004,P0017,Groceries,West,252,11,92,19.85,91.66,20,Snowy,1,93.83,Autumn,160,179,531,3
08-09-2023,S002,P0017,Groceries,North,58,21,85,16.32,67.04,15,Cloudy,0,65.52,Spring,178,252,544,4
08-09-2023,S003,P0017,Groceries,East,471,251,45,253.01,23.54,5,Sunny,1,25.45,Winter,391,58,801,4
09-09-2023,S001,P0017,Groceries,North,410,133,128,123.12,50.22,20,Rainy,0,46.27,Spring,264,471,910,5
09-09-2023,S002,P0017,Groceries,East,180,3,138,15.4,94.49,15,Cloudy,0,93.31,Autumn,10,410,704,5
10-09-2023,S001,P0017,Groceries,East,116,56,113,53.38,33.7,15,Rainy,1,33.57,Summer,188,180,628,6
10-09-2023,S004,P0017,Groceries,North,239,69,115,68.84,74.29,5,Sunny,1,74.99,Spring,56,116,789,6
11-09-2023,S001,P0017,Groceries,East,421,268,177,259.29,73.86,5,Cloudy,1,78.53,Winter,11,239,824,0
12-09-2023,S004,P0017,Groceries,North,339,130,60,134.24,89.04,15,Cloudy,0,93.31,Summer,21,421,811,1
12-09-2023,S005,P0017,Groceries,West,237,45,48,58.63,30.52,10,Snowy,1,34.81,Summer,251,339,629,1
14-09-2023,S001,P0017,Groceries,South,153,57,158,74.33,74.93,5,Rainy,0,75.96,Winter,133,237,579,3
14-09-2023,S002,P0017,Groceries,North,250,164,158,165.72,14.09,10,Snowy,1,10.5,Winter,3,153,609,3
16-09-2023,S003,P0017,Groceries,East,136,91,174,86.44,84.57,15,Sunny,1,83.8,Summer,56,250,689,5
17-09-2023,S004,P0017,Groceries,South,124,56,178,62.25,71.37,15,Cloudy,1,68.34,Winter,69,136,607,6
18-09-2023,S003,P0017,Groceries,East,144,86,137,87.41,93.24,5,Snowy,0,88.75,Winter,268,124,617,0
19-09-2023,S005,P0017,Groceries,South,471,80,115,74.9,61.1,20,Rainy,1,59.79,Winter,130,144,722,1
20-09-2023,S001,P0017,Groceries,West,345,75,140,73.62,53.86,5,Snowy,1,55.16,Summer,45,471,676,2
21-09-2023,S003,P0017,Groceries,North,159,137,70,155.94,48.52,10,Sunny,1,43.72,Winter,57,345,692,3
21-09-2023,S005,P0017,Groceries,North,180,82,164,100.64,44.7,10,Sunny,1,48.59,Autumn,164,159,671,3
24-09-2023,S002,P0017,Groceries,South,198,101,78,112.14,32.21,20,Rainy,0,28.88,Spring,91,180,574,6
24-09-2023,S003,P0017,Groceries,East,373,161,146,164.68,84.74,15,Cloudy,1,87.86,Summer,56,198,819,6
25-09-2023,S005,P0017,Groceries,North,92,40,161,32.01,85.37,10,Snowy,0,80.99,Autumn,86,373,724,0
26-09-2023,S002,P0017,Groceries,North,123,96,152,92.67,78.01,5,Sunny,1,79.76,Summer,80,92,596,1
27-09-2023,S005,P0017,Groceries,West,86,54,93,62.62,79,5,Rainy,1,80.81,Autumn,75,123,646,2
30-09-2023,S003,P0017,Groceries,South,99,40,140,31.11,89.15,0,Snowy,0,86.13,Autumn,137,86,909,5
30-09-2023,S004,P0017,Groceries,East,441,327,22,318.06,22.39,0,Sunny,1,26.19,Spring,82,99,930,5
30-09-2023,S005,P0017,Groceries,West,414,6,109,2.94,93.24,0,Rainy,1,88.75,Summer,101,441,1108,5
01-10-2023,S002,P0017,Groceries,South,483,33,65,42.78,38.35,5,Sunny,1,42.55,Winter,161,414,893,6
01-10-2023,S005,P0017,Groceries,South,96,90,186,83.98,91.24,20,Cloudy,0,88.53,Spring,40,483,1098,6
02-10-2023,S004,P0017,Groceries,West,479,359,148,351.26,54.78,10,Snowy,0,53.99,Summer,96,96,1225,0
03-10-2023,S005,P0017,Groceries,East,234,75,148,84.12,65.06,15,Cloudy,0,68.97,Spring,54,479,1196,1
04-10-2023,S001,P0017,Groceries,South,292,218,134,234.15,33.74,0,Snowy,0,32.84,Autumn,40,234,944,2
04-10-2023,S005,P0017,Groceries,North,449,112,124,112.31,93.38,5,Snowy,1,98.3,Winter,327,292,915,2
06-10-2023,S005,P0017,Groceries,South,376,211,197,223.06,89.32,5,Cloudy,0,89.61,Winter,6,449,855,4
07-10-2023,S001,P0017,Groceries,South,307,160,176,174.63,71.66,20,Snowy,1,75.53,Winter,33,376,1114,5
08-10-2023,S003,P0017,Groceries,South,471,61,83,76.3,85.84,0,Rainy,0,85.85,Autumn,90,307,965,6
08-10-2023,S005,P0017,Groceries,South,254,107,55,109.41,60.04,20,Snowy,1,64.75,Spring,359,471,988,6
09-10-2023,S005,P0017,Groceries,East,59,46,114,38.98,56.05,10,Snowy,0,59.59,Winter,75,254,1266,0
10-10-2023,S003,P0017,Groceries,North,326,158,119,173.23,71.79,20,Sunny,0,74.43,Winter,218,59,1364,1
11-10-2023,S001,P0017,Groceries,South,436,371,117,378,79.25,5,Sunny,1,82.96,Winter,112,326,1664,2
14-10-2023,S002,P0017,Groceries,North,85,62,98,63.78,79.32,0,Sunny,0,79.73,Summer,211,436,1521,5
14-10-2023,S003,P0017,Groceries,East,278,183,36,174.86,12.55,5,Rainy,1,15.36,Spring,160,85,1393,5
15-10-2023,S001,P0017,Groceries,West,421,339,166,330.93,63.02,20,Snowy,0,67.37,Spring,61,278,1331,6
